1971  10  25       3.164155
1971  10  26       2.870472
1971  10  27       2.456715
1971  10  28       2.198730
1971  10  29       2.198730
1971  10  30       2.198730
1971  10  31       2.198730
1971  11   1       2.198730
1971  11   2       2.198730
1971  11   3       1.955029
1971  11   4       1.838539
1971  11   5       2.075097
1971  11   6       1.838539
1971  11   7       1.955029
1971  11   8       1.955029
1971  11   9       2.325941
1971  11  10       2.075097
1971  11  11       2.075097
1971  11  12       1.955029
1971  11  13       1.955029
1971  11  14       1.838539
1971  11  15       1.838539
1971  11  16       1.725615
1971  11  17       1.725615
1971  11  18       1.725615
1971  11  19       1.725615
1971  11  20       1.616269
1971  11  21       1.616269
1971  11  22       1.616269
1971  11  23       1.616269
1971  11  24       1.616269
1971  11  25       1.616269
1971  11  26       1.725615
1971  11  27       1.838539
1971  11  28       2.075097
1971  11  29       3.794342
1971  11  30       5.225940
1971  12   1       4.662347
1971  12   2       3.960804
1971  12   3       3.631439
1971  12   4       3.316346
1971  12   5       3.015526
1971  12   6       2.870472
1971  12   7       2.728981
1971  12   8       2.591067
1971  12   9       2.456715
1971  12  10       2.456715
1971  12  11       2.325941
1971  12  12       2.325941
1971  12  13       2.325941
1971  12  14       2.198730
1971  12  15       2.198730
1971  12  16       2.198730
1971  12  17       2.075097
1971  12  18       2.075097
1971  12  19       2.075097
1971  12  20       2.075097
1971  12  21       3.015526
1971  12  22       5.034513
1971  12  23       4.304438
1971  12  24       3.960804
1971  12  25       3.631439
1971  12  26       3.316346
1971  12  27       3.015526
1971  12  28       2.870472
1971  12  29       2.728981
1971  12  30       2.728981
1971  12  31       2.591067
1972   1   1       2.456715
1972   1   2       2.325941
1972   1   3       2.198730
1972   1   4       2.198730
1972   1   5       2.075097
1972   1   6       1.955029
1972   1   7       1.955029
1972   1   8       1.838539
1972   1   9       1.838539
1972   1  10       1.838539
1972   1  11       1.725615
1972   1  12       1.725615
1972   1  13       1.616269
1972   1  14       1.616269
1972   1  15       1.616269
1972   1  16       1.510490
1972   1  17       1.510490
1972   1  18       1.408290
1972   1  19       1.408290
1972   1  20       1.309659
1972   1  21       1.309659
1972   1  22       1.309659
1972   1  23       1.214606
1972   1  24       1.214606
1972   1  25       1.123124
1972   1  26       1.123124
1972   1  27       1.123124
1972   1  28       1.035217
1972   1  29       1.035217
1972   1  30       1.035217
1972   1  31       0.950890
1972   2   1       0.950890
1972   2   2       0.950890
1972   2   3       0.950890
1972   2   4       0.870135
1972   2   5       0.870135
1972   2   6       0.870135
1972   2   7       0.870135
1972   2   8       0.870135
1972   2   9       0.792960
1972   2  10       0.792960
1972   2  11       0.792960
1972   2  12       0.792960
1972   2  13       0.792960
1972   2  14       0.792960
1972   2  15       0.792960
1972   2  16       0.792960
1972   2  17       0.792960
1972   2  18       0.792960
1972   2  19       0.792960
1972   2  20       0.792960
1972   2  21       0.719359
1972   2  22       0.719359
1972   2  23       0.719359
1972   2  24       0.719359
1972   2  25       0.719359
1972   2  26       0.719359
1972   2  27       0.719359
1972   2  28       0.719359
1972   2  29       0.719359
1972   3   1       0.719359
1972   3   2       0.719359
1972   3   3       0.719359
1972   3   4       0.719359
1972   3   5       0.719359
1972   3   6       0.719359
1972   3   7       0.719359
1972   3   8       0.719359
1972   3   9       0.719359
1972   3  10       0.719359
1972   3  11       0.719359
1972   3  12       0.719359
1972   3  13       0.719359
1972   3  14       0.719359
1972   3  15       0.719359
1972   3  16       0.719359
1972   3  17       0.719359
1972   3  18       0.719359
1972   3  19       0.719359
1972   3  20       0.719359
1972   3  21       0.792960
1972   3  22       0.792960
1972   3  23       0.870135
1972   3  24       0.950890
1972   3  25       1.123124
1972   3  26       1.309659
1972   3  27       1.510490
1972   3  28       1.725615
1972   3  29       1.955029
1972   3  30       2.198730
1972   3  31       2.456715
1972   4   1       2.728981
1972   4   2       3.015526
1972   4   3       3.472112
1972   4   4       3.794342
1972   4   5       3.960804
1972   4   6       3.631439
1972   4   7       4.130842
1972   4   8       6.236582
1972   4   9       8.773611
1972   4  10       8.773611
1972   4  11      11.169991
1972   4  12      17.882999
1972   4  13      17.176048
1972   4  14      17.527737
1972   4  15      17.176048
1972   4  16      18.241821
1972   4  17      18.970119
1972   4  18      24.885862
1972   4  19      28.819370
1972   4  20      27.035595
1972   4  21      27.476196
1972   4  22      27.476196
1972   4  23      26.598530
1972   4  24      22.025602
1972   4  25      19.712648
1972   4  26      22.825041
1972   4  27      24.050861
1972   4  28      22.025602
1972   4  29      20.089239
1972   4  30      36.523186
1972   5   1      50.981922
1972   5   2      55.913799
1972   5   3      65.091370
1972   5   4      65.091370
1972   5   5      64.412773
1972   5   6      54.659523
1972   5   7      45.705227
1972   5   8      42.898067
1972   5   9      35.510456
1972   5  10      33.527634
1972   5  11      29.732588
1972   5  12      26.598530
1972   5  13      23.638706
1972   5  14      20.469406
1972   5  15      17.882999
1972   5  16      15.804843
1972   5  17      13.233254
1972   5  18      11.741692
1972   5  19      14.170898
1972   5  20      15.470930
1972   5  21      14.813796
1972   5  22      16.483330
1972   5  23      14.170898
1972   5  24      12.032889
1972   5  25      16.827902
1972   5  26      23.230085
1972   5  27      23.230085
1972   5  28      20.469406
1972   5  29      16.142300
1972   5  30      17.882999
1972   5  31      18.970119
1972   6   1      18.604183
1972   6   2      16.827902
1972   6   3      14.813796
1972   6   4      16.827902
1972   6   5      17.527737
1972   6   6      14.813796
1972   6   7      16.483330
1972   6   8      17.882999
1972   6   9      14.490576
1972   6  10      12.625952
1972   6  11      11.454067
1972   6  12      11.454067
1972   6  13      20.089239
1972   6  14      25.735085
1972   6  15      18.241821
1972   6  16      14.170898
1972   6  17      11.454067
1972   6  18       9.803050
1972   6  19      19.712648
1972   6  20      22.423534
1972   6  21      15.804843
1972   6  22      15.470930
1972   6  23      13.542238
1972   6  24      13.542238
1972   6  25      11.169991
1972   6  26       9.281207
1972   6  27       8.280264
1972   6  28       7.336324
1972   6  29       7.109252
1972   6  30       7.109252
1972   7   1       7.109252
1972   7   2      10.339153
1972   7   3      10.889488
1972   7   4      12.327633
1972   7   5      10.889488
1972   7   6       8.280264
1972   7   7       6.885734
1972   7   8       6.236582
1972   7   9       6.236582
1972   7  10       6.027320
1972   7  11       6.236582
1972   7  12       6.236582
1972   7  13       6.236582
1972   7  14       7.109252
1972   7  15       7.801168
1972   7  16       8.280264
1972   7  17       8.280264
1972   7  18       7.801168
1972   7  19       7.566970
1972   7  20       7.109252
1972   7  21       6.665789
1972   7  22       6.449399
1972   7  23       6.236582
1972   7  24       6.027320
1972   7  25       6.027320
1972   7  26       6.027320
1972   7  27       6.236582
1972   7  28       6.236582
1972   7  29       6.449399
1972   7  30       6.449399
1972   7  31       6.665789
1972   8   1       6.665789
1972   8   2       6.885734
1972   8   3       7.109252
1972   8   4       7.109252
1972   8   5       7.109252
1972   8   6       7.109252
1972   8   7       6.885734
1972   8   8      10.069321
1972   8   9      28.819370
1972   8  10      27.920374
1972   8  11      14.490576
1972   8  12       9.803050
1972   8  13       8.038940
1972   8  14       7.336324
1972   8  15       9.803050
1972   8  16      14.813796
1972   8  17      21.240391
1972   8  18      26.165039
1972   8  19      18.970119
1972   8  20      16.142300
1972   8  21      12.927816
1972   8  22      10.612534
1972   8  23       9.025634
1972   8  24       7.801168
1972   8  25       6.885734
1972   8  26       5.821632
1972   8  27       5.619500
1972   8  28       5.619500
1972   8  29       5.619500
1972   8  30       5.619500
1972   8  31       5.821632
1972   9   1       4.481609
1972   9   2       3.960804
1972   9   3       3.960804
1972   9   4       3.631439
1972   9   5       3.631439
1972   9   6       3.631439
1972   9   7       3.631439
1972   9   8       3.472112
1972   9   9       3.472112
1972   9  10       7.566970
1972   9  11       6.449399
1972   9  12       6.665789
1972   9  13       5.420942
1972   9  14       4.481609
1972   9  15       4.662347
1972   9  16       4.481609
1972   9  17       4.481609
1972   9  18       4.304438
1972   9  19       4.130842
1972   9  20       3.794342
1972   9  21       3.794342
1972   9  22       3.794342
1972   9  23       3.631439
1972   9  24       3.316346
1972   9  25       3.164155
1972   9  26       3.164155
1972   9  27       3.015526
1972   9  28       2.870472
1972   9  29       2.870472
1972   9  30       2.728981
1972  10   1       2.591067
1972  10   2       2.591067
1972  10   3       2.591067
1972  10   4       2.456715
1972  10   5       2.198730
1972  10   6       2.075097
1972  10   7       2.075097
1972  10   8       2.075097
1972  10   9       2.075097
1972  10  10       2.075097
1972  10  11       1.510490
1972  10  12       2.075097
1972  10  13       2.198730
1972  10  14       1.955029
1972  10  15       1.955029
1972  10  16       1.955029
1972  10  17       1.955029
1972  10  18       1.955029
1972  10  19       1.955029
1972  10  20       1.838539
1972  10  21       1.838539
1972  10  22       1.725615
1972  10  23       1.838539
1972  10  24       1.955029
1972  10  25       1.838539
1972  10  26       1.955029
1972  10  27       2.075097
1972  10  28       2.198730
1972  10  29       2.325941
1972  10  30       2.325941
1972  10  31       2.456715
1972  11   1       2.456715
1972  11   2       2.456715
1972  11   3       2.456715
1972  11   4       2.325941
1972  11   5       2.325941
1972  11   6       2.198730
1972  11   7       2.198730
1972  11   8       2.075097
1972  11   9       1.955029
1972  11  10       2.198730
1972  11  11       2.198730
1972  11  12       2.075097
1972  11  13       1.955029
1972  11  14       1.838539
1972  11  15       1.123124
1972  11  16       1.309659
1972  11  17       1.309659
1972  11  18       1.214606
1972  11  19       0.950890
1972  11  20       0.950890
1972  11  21       1.309659
1972  11  22       1.510490
1972  11  23       1.616269
1972  11  24       1.510490
1972  11  25       1.510490
1972  11  26       1.309659
1972  11  27       1.408290
1972  11  28       1.510490
1972  11  29       1.616269
1972  11  30       2.075097
1972  12   1       3.472112
1972  12   2      11.741692
1972  12   3      14.813796
1972  12   4      12.625952
1972  12   5      14.490576
1972  12   6      18.970119
1972  12   7      14.170898
1972  12   8      12.625952
1972  12   9      13.854796
1972  12  10      11.741692
1972  12  11      10.612534
1972  12  12      10.069321
1972  12  13      13.233254
1972  12  14      12.927816
1972  12  15       9.025634
1972  12  16       7.801168
1972  12  17       7.336324
1972  12  18       6.665789
1972  12  19       6.027320
1972  12  20       5.034513
1972  12  21       5.034513
1972  12  22       4.481609
1972  12  23       3.794342
1972  12  24       4.130842
1972  12  25       3.631439
1972  12  26       2.728981
1972  12  27       3.472112
1972  12  28       3.472112
1972  12  29       3.316346
1972  12  30       3.164155
1972  12  31       3.015526
1973   1   1       2.870472
1973   1   2       2.870472
1973   1   3       2.870472
1973   1   4       2.728981
1973   1   5       2.728981
1973   1   6       2.728981
1973   1   7       2.591067
1973   1   8       2.456715
1973   1   9       2.456715
1973   1  10       2.325941
1973   1  11       2.325941
1973   1  12       2.198730
1973   1  13       2.198730
1973   1  14       2.075097
1973   1  15       2.075097
1973   1  16       2.075097
1973   1  17       2.075097
1973   1  18       2.075097
1973   1  19       2.075097
1973   1  20       2.075097
1973   1  21       2.075097
1973   1  22       2.075097
1973   1  23       2.075097
1973   1  24       2.075097
1973   1  25       2.728981
1973   1  26       4.662347
1973   1  27       3.316346
1973   1  28       2.870472
1973   1  29       2.728981
1973   1  30       2.870472
1973   1  31       2.591067
1973   2   1       2.591067
1973   2   2       2.325941
1973   2   3       2.456715
1973   2   4       2.325941
1973   2   5       2.456715
1973   2   6       2.325941
1973   2   7       2.325941
1973   2   8       2.198730
1973   2   9       1.955029
1973   2  10       1.838539
1973   2  11       2.198730
1973   2  12       3.015526
1973   2  13       4.846643
1973   2  14       4.130842
1973   2  15       3.472112
1973   2  16       2.870472
1973   2  17       2.870472
1973   2  18       2.728981
1973   2  19       2.728981
1973   2  20       2.591067
1973   2  21       2.591067
1973   2  22       2.591067
1973   2  23       2.456715
1973   2  24       2.325941
1973   2  25       2.198730
1973   2  26       2.075097
1973   2  27       1.955029
1973   2  28       1.955029
1973   3   1       1.838539
1973   3   2       1.838539
1973   3   3       1.725615
1973   3   4       1.725615
1973   3   5       1.725615
1973   3   6       1.725615
1973   3   7       1.616269
1973   3   8       1.616269
1973   3   9       1.616269
1973   3  10       1.616269
1973   3  11       1.616269
1973   3  12       1.616269
1973   3  13       1.616269
1973   3  14       1.616269
1973   3  15       1.616269
1973   3  16       1.616269
1973   3  17       1.616269
1973   3  18       1.725615
1973   3  19       1.838539
1973   3  20       2.198730
1973   3  21       2.870472
1973   3  22       4.130842
1973   3  23       9.281207
1973   3  24      10.612534
1973   3  25       9.281207
1973   3  26      13.542238
1973   3  27      14.170898
1973   3  28      13.542238
1973   3  29      14.490576
1973   3  30      14.490576
1973   3  31      14.813796
1973   4   1      12.927816
1973   4   2      10.612534
1973   4   3       8.038940
1973   4   4       6.665789
1973   4   5       7.336324
1973   4   6       7.336324
1973   4   7       6.885734
1973   4   8       6.885734
1973   4   9       6.236582
1973   4  10       5.619500
1973   4  11       5.420942
1973   4  12       4.846643
1973   4  13       4.662347
1973   4  14       4.846643
1973   4  15       5.821632
1973   4  16       6.885734
1973   4  17       8.280264
1973   4  18       8.280264
1973   4  19       8.773611
1973   4  20       9.281207
1973   4  21       9.281207
1973   4  22       9.540354
1973   4  23      10.889488
1973   4  24      10.612534
1973   4  25      10.612534
1973   4  26      10.339153
1973   4  27       9.281207
1973   4  28       8.525163
1973   4  29       7.801168
1973   4  30       8.773611
1973   5   1      14.490576
1973   5   2      16.142300
1973   5   3      15.140592
1973   5   4      14.170898
1973   5   5      14.170898
1973   5   6      28.819370
1973   5   7      29.274212
1973   5   8      27.035595
1973   5   9      35.009430
1973   5  10      36.015057
1973   5  11      45.136700
1973   5  12      30.660023
1973   5  13      26.598530
1973   5  14      24.466593
1973   5  15      18.241821
1973   5  16      16.142300
1973   5  17      14.170898
1973   5  18      12.327633
1973   5  19      12.032889
1973   5  20      12.625952
1973   5  21      12.032889
1973   5  22      11.169991
1973   5  23      10.612534
1973   5  24       9.803050
1973   5  25       9.281207
1973   5  26       7.566970
1973   5  27       6.236582
1973   5  28       5.420942
1973   5  29       4.846643
1973   5  30       4.662347
1973   5  31       4.481609
1973   6   1      16.142300
1973   6   2      18.241821
1973   6   3      13.542238
1973   6   4      12.032889
1973   6   5      10.069321
1973   6   6       9.540354
1973   6   7       8.525163
1973   6   8       7.566970
1973   6   9       6.449399
1973   6  10       6.027320
1973   6  11       5.034513
1973   6  12       4.846643
1973   6  13       4.662347
1973   6  14       4.304438
1973   6  15       3.960804
1973   6  16       3.631439
1973   6  17       3.472112
1973   6  18       3.316346
1973   6  19       3.316346
1973   6  20       3.316346
1973   6  21       3.472112
1973   6  22       3.631439
1973   6  23       3.960804
1973   6  24       4.304438
1973   6  25       4.662347
1973   6  26       5.225940
1973   6  27       5.420942
1973   6  28       5.619500
1973   6  29       5.034513
1973   6  30       4.304438
1973   7   1       2.870472
1973   7   2       2.325941
1973   7   3       1.838539
1973   7   4       1.725615
1973   7   5       1.616269
1973   7   6       1.616269
1973   7   7       1.510490
1973   7   8       2.325941
1973   7   9       5.420942
1973   7  10       5.420942
1973   7  11       4.846643
1973   7  12       4.481609
1973   7  13       3.960804
1973   7  14       3.631439
1973   7  15       3.164155
1973   7  16       2.728981
1973   7  17       3.015526
1973   7  18       4.481609
1973   7  19       4.662347
1973   7  20       3.960804
1973   7  21       3.472112
1973   7  22       3.316346
1973   7  23       3.316346
1973   7  24       5.034513
1973   7  25       5.034513
1973   7  26       4.304438
1973   7  27       8.773611
1973   7  28       9.281207
1973   7  29       6.236582
1973   7  30       5.034513
1973   7  31       4.846643
1973   8   1       4.846643
1973   8   2       4.846643
1973   8   3       4.662347
1973   8   4       4.304438
1973   8   5       5.034513
1973   8   6       7.336324
1973   8   7      10.339153
1973   8   8       8.038940
1973   8   9       6.236582
1973   8  10       6.449399
1973   8  11       6.885734
1973   8  12       6.027320
1973   8  13       5.225940
1973   8  14       4.662347
1973   8  15       4.304438
1973   8  16       4.130842
1973   8  17       3.794342
1973   8  18       3.631439
1973   8  19       3.316346
1973   8  20       3.015526
1973   8  21       3.015526
1973   8  22       2.870472
1973   8  23       2.728981
1973   8  24       2.591067
1973   8  25       2.456715
1973   8  26       2.456715
1973   8  27       2.456715
1973   8  28       2.325941
1973   8  29       2.325941
1973   8  30       2.325941
1973   8  31       3.472112
1973   9   1       3.316346
1973   9   2       3.164155
1973   9   3       2.870472
1973   9   4       2.591067
1973   9   5       2.325941
1973   9   6       2.198730
1973   9   7       2.075097
1973   9   8       1.838539
1973   9   9       1.838539
1973   9  10       1.725615
1973   9  11       1.725615
1973   9  12       1.616269
1973   9  13       1.616269
1973   9  14       1.616269
1973   9  15       1.616269
1973   9  16       1.616269
1973   9  17       1.510490
1973   9  18       1.510490
1973   9  19       1.510490
1973   9  20       1.616269
1973   9  21       1.838539
1973   9  22       1.955029
1973   9  23       4.304438
1973   9  24       8.280264
1973   9  25       8.773611
1973   9  26       7.566970
1973   9  27       5.821632
1973   9  28       8.038940
1973   9  29      25.308704
1973   9  30      16.827902
1973  10   1      12.327633
1973  10   2      10.069321
1973  10   3       8.773611
1973  10   4       7.566970
1973  10   5       6.449399
1973  10   6       5.821632
1973  10   7       5.420942
1973  10   8       5.034513
1973  10   9       4.846643
1973  10  10       4.846643
1973  10  11       4.662347
1973  10  12       4.481609
1973  10  13       4.304438
1973  10  14       4.304438
1973  10  15       4.130842
1973  10  16       3.960804
1973  10  17       3.472112
1973  10  18       3.472112
1973  10  19       3.164155
1973  10  20       2.870472
1973  10  21       3.015526
1973  10  22       3.015526
1973  10  23       2.870472
1973  10  24       2.728981
1973  10  25       3.164155
1973  10  26       2.870472
1973  10  27       2.870472
1973  10  28       3.015526
1973  10  29       3.164155
1973  10  30       3.164155
1973  10  31       3.015526
1973  11   1       3.015526
1973  11   2       2.870472
1973  11   3       2.870472
1973  11   4       2.870472
1973  11   5       3.164155
1973  11   6       6.236582
1973  11   7       6.665789
1973  11   8       5.420942
1973  11   9       4.846643
1973  11  10       4.304438
1973  11  11       3.794342
1973  11  12       2.870472
1973  11  13       3.794342
1973  11  14       3.015526
1973  11  15       2.591067
1973  11  16       2.591067
1973  11  17       2.591067
1973  11  18       2.591067
1973  11  19       2.591067
1973  11  20       2.591067
1973  11  21       2.591067
1973  11  22       2.591067
1973  11  23       2.591067
1973  11  24       2.728981
1973  11  25       2.728981
1973  11  26       2.728981
1973  11  27       2.728981
1973  11  28       2.728981
1973  11  29       2.728981
1973  11  30       2.728981
1973  12   1       2.728981
1973  12   2       2.728981
1973  12   3       2.728981
1973  12   4       2.728981
1973  12   5       2.728981
1973  12   6       2.591067
1973  12   7       2.591067
1973  12   8       2.591067
1973  12   9       2.591067
1973  12  10       2.591067
1973  12  11       2.591067
1973  12  12       2.591067
1973  12  13       2.591067
1973  12  14       2.591067
1973  12  15       2.591067
1973  12  16       2.591067
1973  12  17       2.591067
1973  12  18       2.591067
1973  12  19       2.591067
1973  12  20       2.591067
1973  12  21       2.456715
1973  12  22       2.456715
1973  12  23       2.456715
1973  12  24       2.456715
1973  12  25       2.456715
1973  12  26       2.456715
1973  12  27       2.456715
1973  12  28       2.456715
1973  12  29       2.456715
1973  12  30       2.456715
1973  12  31       2.456715
1974   1   1       3.631439
1974   1   2       3.631439
1974   1   3       3.316346
1974   1   4       3.164155
1974   1   5       3.015526
1974   1   6       2.870472
1974   1   7       2.870472
1974   1   8       2.870472
1974   1   9       2.728981
1974   1  10       2.870472
1974   1  11       2.870472
1974   1  12       2.870472
1974   1  13       2.870472
1974   1  14       3.015526
1974   1  15       3.164155
1974   1  16       3.316346
1974   1  17       3.316346
1974   1  18       3.472112
1974   1  19       3.472112
1974   1  20       3.472112
1974   1  21       3.472112
1974   1  22       3.316346
1974   1  23       3.316346
1974   1  24       3.472112
1974   1  25       3.316346
1974   1  26       3.164155
1974   1  27       3.164155
1974   1  28       3.164155
1974   1  29       3.164155
1974   1  30       3.164155
1974   1  31       3.164155
1974   2   1       3.316346
1974   2   2       3.316346
1974   2   3       3.316346
1974   2   4       3.472112
1974   2   5       3.472112
1974   2   6       3.472112
1974   2   7       3.472112
1974   2   8       3.472112
1974   2   9       3.472112
1974   2  10       3.631439
1974   2  11       3.960804
1974   2  12       3.960804
1974   2  13       4.130842
1974   2  14       4.130842
1974   2  15       4.304438
1974   2  16       4.481609
1974   2  17       4.481609
1974   2  18       4.481609
1974   2  19       4.662347
1974   2  20       4.481609
1974   2  21       4.481609
1974   2  22       4.481609
1974   2  23       4.304438
1974   2  24       4.304438
1974   2  25       4.130842
1974   2  26       4.304438
1974   2  27       4.130842
1974   2  28       3.960804
1974   3   1       3.631439
1974   3   2       3.631439
1974   3   3       3.794342
1974   3   4       3.472112
1974   3   5       3.316346
1974   3   6       3.316346
1974   3   7       3.316346
1974   3   8       3.015526
1974   3   9       3.015526
1974   3  10       2.591067
1974   3  11       2.870472
